frame,time,cx,cy,w,h,area,mean_r,mean_g,mean_b
129,38.2709,183.5,86.5,4,2,8,172.0,115.5,246.0
129,38.2709,210.5,86.5,38,2,76,172.1,115.2,249.3
129,38.2709,273.5,86.5,4,2,8,171.2,114.2,254.1
129,38.2709,280.5,86.5,6,2,12,164.0,116.3,252.0
129,38.2709,288.5,86.5,6,2,12,171.8,114.1,250.8
129,38.2709,74.19,127.29,41,30,499,182.1,125.5,169.1
129,38.2709,80.5,120.5,6,2,12,175.7,114.7,245.7
129,38.2709,52.83,126.0,3,3,6,193.0,138.3,247.7
129,38.2709,70.71,142.0,9,4,21,172.3,114.7,249.2
129,38.2709,85.62,141.08,5,4,13,162.8,118.2,250.5
129,38.2709,80.43,145.57,2,4,7,171.7,115.1,247.0
129,38.2709,197.0,146.0,3,5,7,187.0,124.0,247.9
129,38.2709,193.29,154.0,3,3,7,193.6,123.6,250.4
129,38.2709,102.5,162.5,2,6,12,175.9,114.6,251.9
129,38.2709,274.86,163.05,12,6,44,175.7,114.2,248.4
129,38.2709,314.53,166.82,14,6,38,161.9,186.6,249.8
129,38.2709,292.39,168.14,20,5,49,156.2,199.0,244.7
129,38.2709,73.57,177.0,4,14,35,172.7,115.3,249.1
129,38.2709,264.07,174.13,6,4,15,142.7,134.8,247.2
129,38.2709,311.48,177.09,17,7,94,174.7,225.1,250.1
129,38.2709,289.33,186.21,20,8,42,116.6,135.0,236.6
129,38.2709,130.75,190.97,30,11,197,171.5,219.6,245.6
129,38.2709,314.18,186.65,11,2,17,123.5,141.1,237.7
129,38.2709,303.5,188.5,4,2,8,121.8,145.2,244.2
129,38.2709,148.5,193.5,2,4,8,124.8,137.8,236.8
129,38.2709,146.4,199.4,3,5,10,113.4,142.1,239.3
129,38.2709,137.5,202.5,14,2,26,105.2,132.8,222.0
129,38.2709,146.86,204.43,5,2,7,148.6,147.3,228.6
129,38.2709,168.17,204.83,10,2,12,141.8,146.2,225.2
129,38.2709,189.7,206.4,8,2,10,148.8,147.4,212.0
129,38.2709,202.29,208.49,18,2,35,150.4,149.9,209.9
129,38.2709,219.5,208.5,8,2,16,137.9,148.6,204.1
129,38.2709,307.91,223.93,25,11,127,149.1,174.7,196.4
129,38.2709,284.77,225.77,20,8,121,126.9,151.2,191.8
129,38.2709,122.06,227.88,7,4,16,79.9,137.6,139.4
129,38.2709,310.75,227.88,3,4,8,68.9,136.6,118.4
130,38.3043,87.5,86.5,4,2,8,173.0,116.0,250.0
130,38.3043,103.5,86.5,4,2,8,173.8,116.8,250.8
130,38.3043,183.5,86.5,4,2,8,172.0,115.5,246.0
130,38.3043,210.5,86.5,38,2,76,172.1,115.2,249.3
130,38.3043,273.5,86.5,4,2,8,171.2,114.2,254.1
130,38.3043,280.5,86.5,6,2,12,164.0,116.3,252.0
130,38.3043,288.5,86.5,6,2,12,171.8,114.1,250.8
130,38.3043,74.59,130.05,35,31,458,182.9,128.6,157.5
130,38.3043,52.83,127.0,3,3,6,193.0,138.3,248.2
130,38.3043,92.5,127.5,2,4,8,173.0,115.5,246.0
130,38.3043,64.56,133.22,2,5,9,174.4,120.4,248.8
130,38.3043,92.5,133.5,2,4,8,173.0,115.5,250.0
130,38.3043,197.5,145.0,4,5,8,184.9,122.9,246.6
130,38.3043,69.5,144.5,4,2,8,173.0,116.0,245.0
130,38.3043,102.5,162.5,2,6,12,175.9,114.6,251.9
130,38.3043,276.07,163.0,14,6,46,176.0,114.4,248.3
130,38.3043,315.23,167.14,13,5,35,162.5,189.3,250.3
130,38.3043,293.0,168.06,21,5,53,155.6,195.7,244.0
130,38.3043,73.57,177.0,4,14,35,172.7,115.3,249.1
130,38.3043,266.5,174.5,6,2,8,137.6,136.1,246.9
130,38.3043,311.83,177.21,17,7,89,174.4,225.0,249.6
130,38.3043,289.57,178.29,5,2,7,123.0,146.3,238.3
130,38.3043,284.0,183.67,6,4,12,118.9,141.9,244.7
130,38.3043,133.05,190.91,32,11,202,170.0,217.4,244.8
130,38.3043,196.82,187.45,4,4,11,197.8,121.7,248.3
130,38.3043,293.58,187.62,12,4,26,113.5,130.2,231.5
130,38.3043,314.44,186.61,11,2,18,121.6,142.7,237.3
130,38.3043,304.36,188.55,6,2,11,122.2,144.7,242.2
130,38.3043,116.11,190.56,7,2,9,143.4,145.2,229.0
130,38.3043,150.6,192.5,2,6,10,119.3,142.1,231.9
130,38.3043,109.0,192.38,5,2,8,121.1,136.2,227.1
130,38.3043,148.5,199.5,2,4,8,109.9,144.9,240.9
130,38.3043,139.78,202.48,15,2,27,106.1,132.6,221.9
130,38.3043,168.92,204.62,11,2,13,139.3,146.0,226.1
130,38.3043,200.63,207.6,26,4,35,146.4,148.1,210.7
130,38.3043,220.5,208.5,10,2,20,137.8,148.4,207.0
130,38.3043,310.02,223.38,24,11,96,158.9,182.8,205.7
130,38.3043,190.36,226.86,5,5,14,79.1,141.4,141.1
130,38.3043,265.33,227.24,10,4,21,107.8,138.2,115.5
130,38.3043,303.36,228.0,8,4,14,69.6,137.3,138.5
130,38.3043,213.17,228.17,3,3,6,62.2,129.5,95.7
130,38.3043,222.5,228.5,6,2,10,58.6,126.9,89.2
131,38.3377,87.5,86.5,4,2,8,173.0,116.0,250.0
131,38.3377,103.5,86.5,4,2,8,173.8,116.8,250.8
131,38.3377,183.5,86.5,4,2,8,172.0,115.5,246.0
131,38.3377,210.5,86.5,38,2,76,172.1,115.2,249.3
131,38.3377,273.5,86.5,4,2,8,171.2,114.2,254.1
131,38.3377,280.5,86.5,6,2,12,164.0,116.3,252.0
131,38.3377,288.5,86.5,6,2,12,171.8,114.1,250.8
131,38.3377,78.5,115.5,2,4,6,183.2,124.2,247.7
131,38.3377,65.5,118.5,4,2,8,172.0,115.5,247.0
131,38.3377,64.11,127.24,21,14,152,147.8,108.9,145.2
131,38.3377,102.5,162.5,2,6,12,175.9,114.6,251.9
131,38.3377,280.7,163.3,12,4,40,175.8,114.2,248.8
131,38.3377,298.15,167.91,20,5,55,155.1,191.7,246.1
131,38.3377,315.75,166.67,8,2,12,152.2,158.9,241.5
131,38.3377,73.57,177.0,4,14,35,172.7,115.3,249.1
131,38.3377,270.29,174.14,6,5,14,144.4,135.1,246.1
131,38.3377,314.83,176.93,11,7,59,173.9,224.8,250.0
131,38.3377,289.5,183.79,6,5,14,122.6,141.1,244.4
131,38.3377,138.04,190.91,32,11,209,171.2,215.7,245.3
131,38.3377,299.46,187.69,12,4,26,114.2,131.4,232.6
131,38.3377,317.43,186.71,5,2,7,115.0,147.6,238.3
131,38.3377,309.5,188.5,4,2,8,119.8,146.2,244.2
131,38.3377,113.27,192.47,8,2,15,128.1,136.7,241.1
131,38.3377,156.5,193.5,2,4,8,128.2,136.8,236.8
131,38.3377,110.67,196.5,2,4,6,142.7,142.7,246.2
131,38.3377,154.56,199.22,2,5,9,117.9,141.2,240.3
131,38.3377,146.04,202.46,14,2,26,105.2,135.2,223.8
131,38.3377,176.17,204.33,10,2,12,137.8,147.2,227.2
131,38.3377,128.45,206.93,34,4,69,146.3,147.8,210.8
131,38.3377,242.46,207.49,17,4,37,153.4,147.2,204.5
